year_month;uf;product;unit;volume;created_at
'2020OUT;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020NOV;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020JAN;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020FEV;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020MAR;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020ABR;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020MAI;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020JUN;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020JUL;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020AGO;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020SET;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020OUT;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020NOV;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2020JAN;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020FEV;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAR;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020ABR;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUL;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020AGO;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020SET;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020OUT;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020NOV;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020DEZ;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JAN;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;40;2023-10-20 14:46:16.368086'
'2020FEV;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2020MAR;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;30;2023-10-20 14:46:16.368086'
'2020ABR;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020MAI;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2020JUN;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;30;2023-10-20 14:46:16.368086'
'2020JUL;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;25;2023-10-20 14:46:16.368086'
'2020AGO;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2020SET;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;70;2023-10-20 14:46:16.368086'
'2020OUT;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;45;2023-10-20 14:46:16.368086'
'2020NOV;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;15;2023-10-20 14:46:16.368086'
'2020DEZ;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;55;2023-10-20 14:46:16.368086'
'2020JAN;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;35;2023-10-20 14:46:16.368086'
'2020FEV;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;45;2023-10-20 14:46:16.368086'
'2020MAR;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;10;2023-10-20 14:46:16.368086'
'2020ABR;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;45;2023-10-20 14:46:16.368086'
'2020MAI;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;15;2023-10-20 14:46:16.368086'
'2020JUN;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;25;2023-10-20 14:46:16.368086'
'2020JUL;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;35;2023-10-20 14:46:16.368086'
'2020AGO;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;25;2023-10-20 14:46:16.368086'
'2020SET;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;40;2023-10-20 14:46:16.368086'
'2020OUT;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;30;2023-10-20 14:46:16.368086'
'2020NOV;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;25;2023-10-20 14:46:16.368086'
'2020DEZ;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;60;2023-10-20 14:46:16.368086'
'2020JAN;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;1005;2023-10-20 14:46:16.368086'
'2020FEV;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;1062;2023-10-20 14:46:16.368086'
'2020MAR;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;400;2023-10-20 14:46:16.368086'
'2020ABR;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;476,485;2023-10-20 14:46:16.368086'
'2020MAI;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;411;2023-10-20 14:46:16.368086'
'2020JUN;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;654;2023-10-20 14:46:16.368086'
'2020JUL;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;975;2023-10-20 14:46:16.368086'
'2020AGO;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;650;2023-10-20 14:46:16.368086'
'2020SET;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;1027;2023-10-20 14:46:16.368086'
'2020OUT;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;985;2023-10-20 14:46:16.368086'
'2020NOV;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;700;2023-10-20 14:46:16.368086'
'2020DEZ;RIO DE JANEIRO;ÓLEO DIESEL (OUTROS );m3;1651;2023-10-20 14:46:16.368086'
'2020JAN;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;921;2023-10-20 14:46:16.368086'
'2020FEV;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;908;2023-10-20 14:46:16.368086'
'2020MAR;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;587;2023-10-20 14:46:16.368086'
'2020ABR;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;318;2023-10-20 14:46:16.368086'
'2020MAI;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;474;2023-10-20 14:46:16.368086'
'2020JUN;SÃO PAULO;ÓLEO DIESEL (OUTROS );m3;680;2023-10-20 14:46:16.368086'
